Project ID,Voluntary Registry,Type,Country,R_ratio,Vintage_Age,M_flag,T_flag,RiskScore
GS11211,GOLD,Cookstoves,Mozambique,5.998581083057839,4.0,0,1,0.5818788469134322
VCS71,VCS,Wind,China,1.44661152884814,21.0,1,1,0.5815207241188035
VCS1982,VCS,Biomass,South Africa,3.078446174502832,4.0,1,0,0.5808547396591766
GS617,GOLD,Wind,Türkiye,4.97475491585654,16.0,1,0,0.5803734738983203
VCS1775,VCS,REDD+,Zambia,9.727631865652231,11.0,0,0,0.5802221119329456
GS7775,GOLD,Solar - Centralized,Türkiye,3.1188638050117015,4.0,1,0,0.580157909751421
CAR102,CAR,Improved Forest Management,United States,3.5325464250559286,21.0,0,1,0.579996657824563
VCS4600,VCS,Solar - Distributed,Thailand,2.0,3.0,1,0,0.5796584787695243
GS579,GOLD,Wind,Türkiye,0.1577311029188838,3.0,1,0,0.5795171028554629
GS2510,GOLD,Hydropower,Laos,2.4012739445394837,10.0,1,1,0.5787156172779184
GS580,GOLD,Wind,Türkiye,0.164324439222122,3.0,1,0,0.5782307111296406
VCS1935,VCS,Improved Forest Management,China,9.702433289678464,11.0,0,0,0.5779018755447236
VCS155,VCS,Mine Methane Capture,Germany,1.3256278144963418,23.0,0,1,0.577812616856609
ACR966,ACR,Plugging Oil & Gas Wells,United States,8.388400784271322,3.0,0,0,0.5769348715868724
VCS1847,VCS,Afforestation/Reforestation,China,7.706211775817559,9.0,0,1,0.5761756031796491
GS905,GOLD,Wind,Türkiye,5.116103438250803,15.0,1,0,0.5755847563721631
GS4205,GOLD,Clean Water,India,8.700996749417484,12.0,0,0,0.5745600728960224
VCS229,VCS,Mine Methane Capture,Germany,0.1379804348940535,23.0,0,1,0.5743807221862347
VCS753,VCS,Hydropower,Türkiye,5.088772407179612,15.0,1,0,0.5737399950146727
GS1347,GOLD,Hydropower,Viet Nam,5.1537396799362245,14.0,1,0,0.5736997405878673
VCS733,VCS,Biomass,India,3.5725083508749114,18.0,1,1,0.5728125681045219
VCS2252,VCS,REDD+,Brazil,9.287396287969814,10.0,0,0,0.5724475530687039
VCS2038,VCS,Solar - Distributed,India,2.135824567679206,9.0,1,1,0.5718162787178488
CAR1850,CAR,Improved Forest Management,Mexico,10.43924051746044,4.0,0,0,0.5704761334851673
VCS1856,VCS,Wind,India,4.552481011297805,9.0,1,0,0.5701452628336874
VCS127,VCS,Fuel Switching,India,4.5534334946099655,20.0,0,1,0.56934582815841
VCS614,VCS,Energy Efficiency,India,5.663633187482323,18.0,0,1,0.5683498654508184
VCS673,VCS,Afforestation/Reforestation,Uganda,6.848842950241069,15.0,0,1,0.567614490302072
VCS250,VCS,Wind,India,2.6184513360210664,20.0,1,0,0.5669035433271943
GS7534,GOLD,Solar - Centralized,India,4.075409308783187,6.0,1,0,0.5668201982367064
VCS160,VCS,Mine Methane Capture,Germany,0.7371375961999009,23.0,0,1,0.5662573052340798
ACR155,ACR,Truck Stop Electrification,United States,0.4018229261872555,22.0,0,0,0.5661864005918009
VCS541,VCS,Hydropower,Chile,3.2895460262104876,19.0,1,1,0.5646247358464764
ACR162,ACR,Energy Efficiency,United States,1.0,23.0,0,1,0.5636032396864789
GS11415,GOLD,Wind,Viet Nam,0.9486956779923854,5.0,1,1,0.5631266746672376
CAR1183,CAR,Improved Forest Management,United States,7.795278644932476,10.0,0,1,0.5630828372746535
ACR130,ACR,Truck Stop Electrification,United States,0.6300679998537637,22.0,0,0,0.5630516551685492
ACR149,ACR,Truck Stop Electrification,United States,0.6400212042554747,22.0,0,0,0.5630516551685492
CAR659,CAR,Avoided Forest Conversion,United States,1.289963323695292,22.0,0,0,0.5628914605978432
GS5642,GOLD,Cookstoves,Kenya,8.983544782551427,10.0,0,0,0.5627999923376806
ACR129,ACR,Solar - Distributed,Nicaragua,1.0,21.0,1,0,0.5625150307668392
GS10794,GOLD,Wind,Viet Nam,0.8933535257635926,5.0,1,1,0.5618819078894692
GS7532,GOLD,Solar - Centralized,India,4.254307308392574,7.0,1,0,0.5617640635631795
GS3969,GOLD,Wind,India,4.8256576520101495,11.0,1,0,0.5615445350271414
VCS1731,VCS,Lighting,India,6.8547366302952994,14.0,0,1,0.56069276010323
ACR147,ACR,Truck Stop Electrification,United States,0.5434298797206888,22.0,0,0,0.5589520245178596
VCS1993,VCS,Wind,India,4.377603240034535,8.0,1,0,0.5588986444419846
VCS4139,VCS,Hydropower,Nepal,1.0,5.0,1,1,0.5586473140341478
VCS100,VCS,Biomass,India,0.9552710072252338,21.0,1,0,0.5586333722888047
GS11414,GOLD,Wind,Viet Nam,0.8423972709812455,5.0,1,1,0.5580222322491738
VCS2532,VCS,Afforestation/Reforestation,Colombia,8.852175271606123,9.0,0,0,0.5579827990838425
VCS960,VCS,Afforestation/Reforestation,Uruguay,4.333813883717059,20.0,0,1,0.5577594594544715
GS10220,GOLD,Afforestation/Reforestation,Ethiopia,6.065787924160091,17.0,0,0,0.5576383221870707
ACR103,ACR,Manure Methane Digester,United States,0.5098443639947885,23.0,0,1,0.5568924588128332
GS6597,GOLD,Cookstoves,Nepal,8.734498344260102,9.0,0,0,0.5568441509003982
VCS4493,VCS,Manure Methane Digester,India,10.0,4.0,0,0,0.5566325443770882
VCS1824,VCS,Biomass,China,4.585373334063563,17.0,1,0,0.5565415526002153
GS554,GOLD,Wind,China,3.3965899216821365,18.0,1,1,0.5561152395427197
CAR676,CAR,Avoided Forest Conversion,United States,1.116706153821727,22.0,0,0,0.5560184208671841
GS2498,GOLD,Solar - Centralized,China,2.54458460200087,12.0,1,1,0.5558059751518328
GS10967,GOLD,Cookstoves,Uganda,10.84473663440679,5.0,0,0,0.5557843336383396
ACR120,ACR,Carbon Capture & Enhanced Oil Recovery,United States,0.5007830549750046,23.0,0,1,0.5552702275692681
VCS2951,VCS,Manure Methane Digester,China,7.364356580060818,6.0,0,1,0.5550879546884003
VCS196,VCS,Mine Methane Capture,China,4.296282629196539,20.0,0,1,0.555057422464967
GS2094,GOLD,Cookstoves,Ghana,8.352781362866093,13.0,0,0,0.5546267557523862
GS4895,GOLD,Solar - Centralized,India,0.0641701541293168,6.0,1,1,0.5536419637744013
VCS2664,VCS,Cookstoves,India,10.5280861833779,6.0,0,0,0.5536098590986671
VCS3099,VCS,Solar - Centralized,Bangladesh,0.8114699542642901,5.0,1,1,0.553466474037603
VCS502,VCS,Biomass,India,3.4946481254216075,17.0,1,1,0.5532625456284268
CAR454,CAR,Landfill Methane,United States,0.6078185857153263,23.0,0,1,0.552247104685237
VCS1861,VCS,Hydropower,India,0.0307891505183902,7.0,1,1,0.551743934345927
CAR1829,CAR,Improved Forest Management,Mexico,10.614670986518885,5.0,0,0,0.5516765301442643
GS7727,GOLD,Solar - Centralized,India,2.744760151973016,4.0,1,0,0.551481494474045
ACR163,ACR,Landfill Methane,United States,0.3884511693413832,23.0,0,1,0.5508037516762485
VCS3240,VCS,Cookstoves,India,5.277135656388223,4.0,0,1,0.5506042203809604
ACR1125,ACR,HFC Refrigerant Reclamation,United States,5.663175924717551,2.0,0,0,0.5497062589424048
VCS1319,VCS,Hydropower,Madagascar,4.0,18.0,1,0,0.549386786722877
VCS2004,VCS,Solar - Centralized,Morocco,2.032475940592614,8.0,1,1,0.5491135362255131
GS3253,GOLD,Wind,Türkiye,4.7670028160070155,12.0,1,0,0.5484748180313275
ACR123,ACR,Carbon Capture & Enhanced Oil Recovery,United States,1.7619478440850538,22.0,0,1,0.547457907362827
GS10975,GOLD,Wind,Viet Nam,0.6880536030681428,5.0,1,1,0.5471679932508066
VCS198,VCS,Biomass,Brazil,2.1364610528776837,20.0,1,0,0.5461446139557985
GS3958,GOLD,Wind,India,2.580471464630181,13.0,1,1,0.5461333615588659
VCS2708,VCS,Electric Vehicles & Charging,India,10.223682152354138,6.0,0,0,0.5459117376867211
VCS2696,VCS,Manure Methane Digester,China,10.242275077357306,6.0,0,0,0.5459117376867211
VCS324,VCS,Wind,India,1.9868816993628848,20.0,1,0,0.5458261882254206
VCS1495,VCS,Solar - Distributed,India,4.759541054807813,12.0,1,0,0.5457876849712648
GS11314,GOLD,Wind,Viet Nam,0.5822375893286095,5.0,1,1,0.5455810825146509
VCS506,VCS,Hydropower,Türkiye,4.403080629013533,17.0,1,0,0.5450570522596708
GS663,GOLD,Hydropower,Türkiye,3.206843697070181,16.0,1,1,0.5449139374180552
CAR400,CAR,Landfill Methane,United States,5.528118770995982,17.0,0,0,0.5423647617865166
GS3411,GOLD,Wind,Türkiye,0.1207236776808027,6.0,1,1,0.542075604627626
GS7592,GOLD,Clean Water,Uganda,10.089894213716056,6.0,0,0,0.5420420706959467
GS5073,GOLD,Wind,Morocco,1.8038552336690787,8.0,1,1,0.5416137231289291
GS11482,GOLD,Bundled Energy Efficiency,India,10.329419132703492,5.0,0,0,0.5409792825356673
VCS416,VCS,Methane Recovery in Wastewater,Thailand,2.4427508053685383,20.0,0,0,0.5404773587742676
GS7794,GOLD,Wind,India,0.1147414573820269,6.0,1,1,0.5403840568808224
VCS142,VCS,Afforestation/Reforestation,Tanzania,5.0,18.0,0,1,0.5396114042239545
GS2990,GOLD,Afforestation/Reforestation,Uganda,5.0,18.0,0,1,0.5396114042239545
VCS3801,VCS,Cookstoves,Ghana,7.303473701159118,3.0,0,0,0.5393188910655694
GS642,GOLD,Hydropower,Türkiye,3.145550183952081,16.0,1,1,0.5386261677225948
GS7733,GOLD,Wind,Türkiye,0.3216473340156486,5.0,1,1,0.5383522133945043
VCS404,VCS,Wind,India,1.7648583882121205,20.0,1,0,0.5382572795215075
VCS143,VCS,Biomass,Brazil,1.811123548936743,20.0,1,0,0.5380725958318443
GS10798,GOLD,Wind,Viet Nam,0.4188227100092043,5.0,1,1,0.5371471104814354
GS5404,GOLD,Solar - Centralized,China,2.4908575387044287,13.0,1,1,0.5370570221019081
GS769,GOLD,Cookstoves,Kenya,6.076439199402648,16.0,0,0,0.5364283804489313
VCS1989,VCS,Wind,Morocco,3.0,5.0,1,0,0.5357668671033776
VCS451,VCS,Hydropower,Brazil,0.0030388985175592,20.0,1,0,0.5352242005623458
VCS121,VCS,Wind,China,0.0044301622118168,20.0,1,0,0.5352242005623458
VCS2635,VCS,Geothermal,China,3.503958242102599,6.0,1,0,0.5349091872812051
VCS636,VCS,Biomass,India,4.616083256800579,14.0,1,0,0.5347751764563521
CAR946,CAR,Ozone Depleting Substances Recovery & Destruction,United States,6.3054916188760455,14.0,0,1,0.5345176745225497
VCS301,VCS,Wind,India,0.0102078512702834,20.0,1,0,0.5341842333751547
VCS16,VCS,Methane Recovery in Wastewater,United States,1.4358686611931202,22.0,0,1,0.53405601676446
VCS248,VCS,Wind,India,0.0194991345848048,20.0,1,0,0.5336228625145224
GS575,GOLD,Wind,Türkiye,0.4568985704868542,3.0,1,0,0.5335993988532373
VCS1987,VCS,Wind,Argentina,4.139878395059036,8.0,1,0,0.5326884534957804
GS10879,GOLD,Solar - Distributed,India,3.479215680362707,6.0,1,0,0.5326638625122598
VCS727,VCS,Wind,China,4.305144586696819,16.0,1,0,0.531983906064254
VCS83,VCS,Biomass,Brazil,1.5818033036596726,20.0,1,0,0.5315766091331805
GS440,GOLD,Landfill Methane,Türkiye,4.509842211009011,19.0,0,1,0.5312968018170824
VCS300,VCS,Wind,India,0.0383464875121788,20.0,1,0,0.5308670255112782
VCS33,VCS,Biomass,Brazil,3.1184354553602107,19.0,1,0,0.5304884032181683
CAR408,CAR,Improved Forest Management,United States,4.461835382115025,19.0,0,1,0.5296992506869609
VCS265,VCS,Hydropower,India,0.0474608775753776,20.0,1,0,0.5294618580551255
VCS192,VCS,Hydropower,China,1.930925334103326,20.0,1,1,0.5286848535527174
GS4603,GOLD,Wind,India,2.173844826787725,12.0,1,1,0.5284747039468328
VCS299,VCS,Wind,India,0.0420602850810814,20.0,1,0,0.5283425002235442
VCS208,VCS,Mine Methane Capture,Germany,4.0604496079054275,20.0,0,1,0.5281708100209257
VCS1968,VCS,Wind,India,0.8638415354328188,3.0,1,0,0.5278487485207312
VCS380,VCS,Wind,India,1.3429859210477693,20.0,1,0,0.5275753879466525
VCS1225,VCS,Sustainable Agriculture,Kenya,6.005105237937263,14.0,0,1,0.5274636063780948
GS11557,GOLD,Wind,Egypt,3.335505699321805,6.0,1,0,0.5270308142174598
GS10793,GOLD,Solar - Centralized,Burkina Faso,1.1884553283100108,3.0,1,0,0.5268535437772353
GS1003,GOLD,Hydropower,Türkiye,1.9199678776919873,11.0,1,1,0.5264100566110603
CAR686,CAR,Improved Forest Management,United States,0.1685870054717804,22.0,0,1,0.5255934940792026
VCS1790,VCS,Wind,India,4.039685002921856,9.0,1,0,0.5251231897319739
VCS4679,VCS,Biochar,India,6.999391901870336,3.0,0,0,0.5250938532465691
GS11447,GOLD,Clean Water,India,9.074090987544228,4.0,0,0,0.5248024619526157
GS2596,GOLD,Wind,Türkiye,0.1584338409574735,6.0,1,1,0.5243569573389661
VCS706,VCS,Wind,India,3.5462048155395607,18.0,1,0,0.5242679285388178
GS11145,GOLD,Cookstoves,Zambia,9.335892304304291,6.0,0,0,0.5240876250286927
VCS3005,VCS,Manure Methane Digester,China,9.330449625365452,6.0,0,0,0.5240876250286927
VCS429,VCS,Wind,India,3.0477276354502956,19.0,1,0,0.5234488917885985
CAR1946,CAR,Improved Forest Management,Mexico,6.958043139695032,3.0,0,0,0.5234195311881737
VCS101,VCS,Biomass,India,1.876468006599426,20.0,1,1,0.5232406460144529
GS729,GOLD,Hydropower,Türkiye,0.7226464060037954,3.0,1,0,0.5230683185312843
VCS415,VCS,Methane Recovery in Wastewater,Thailand,2.181688508905138,20.0,0,0,0.5225936687989033
VCS1387,VCS,Biomass,India,2.283121073463317,13.0,1,1,0.5222420535636432
ACR141,ACR,Truck Stop Electrification,United States,0.9132819069206304,21.0,0,0,0.5217413457824654
GS11558,GOLD,Wind,China,3.2000504388757633,6.0,1,0,0.5206898952887786
VCS4389,VCS,Solar - Centralized,Burkina Faso,1.0,3.0,1,0,0.5200722577687059
GS12486,GOLD,Solar - Centralized,Côte d'Ivoire,1.0,3.0,1,0,0.5200722577687059
GS11556,GOLD,Wind,China,0.1708596901061493,6.0,1,1,0.5199540926453534
GS5673,GOLD,Wind,India,0.2106587366850341,6.0,1,1,0.519647805287426
GS3514,GOLD,Hydropower,Laos,3.704901053876534,7.0,1,0,0.5193849456504067
VCS1240,VCS,Landfill Methane,South Africa,5.768783059209534,15.0,0,1,0.5192733694560886
VCS704,VCS,Biomass,India,2.718443445680708,19.0,1,1,0.5189238203323472
GS7615,GOLD,Wind,India,0.1162477871635209,7.0,1,1,0.5187952737808229
VCS737,VCS,Afforestation/Reforestation,Kenya,5.750513177806745,15.0,0,1,0.5187170419855724
VCS2611,VCS,REDD+,Paraguay,6.674840356615873,6.0,0,1,0.5186899217090375
GS504,GOLD,Biodigesters,Nepal,3.6753273918121705,19.0,0,0,0.5186898216182486
GS2767,GOLD,Shipping,International,6.324011925128477,13.0,0,1,0.5186683140177026
GS7788,GOLD,Wind,India,0.1961195229735026,6.0,1,1,0.5185219237584894
GS7535,GOLD,Solar - Centralized,India,0.1088896058348239,7.0,1,1,0.5182391080194487
GS872,GOLD,Hydropower,Türkiye,4.083011841971122,16.0,1,0,0.5181427225946236
VCS207,VCS,Mine Methane Capture,Germany,0.9469299024462828,22.0,0,1,0.5180322552360481
GS608,GOLD,Wind,Türkiye,4.175527327534514,10.0,1,0,0.5178827201171539
VCS1582,VCS,Wind,India,4.155678375071612,10.0,1,0,0.5178827201171539
VCS689,VCS,Afforestation/Reforestation,India,2.279110575828977,21.0,0,1,0.5178144163004816
VCS389,VCS,Wind,India,0.079429100107114,20.0,1,0,0.5176573093122695
VCS1162,VCS,Improved Forest Management,China,4.938379332543886,17.0,0,1,0.5175776309015557
VCS653,VCS,Hydropower,China,4.008170164425562,17.0,1,0,0.517529182423945
VCS973,VCS,Wind,Chile,4.0,17.0,1,0,0.517529182423945
VCS54,VCS,Biomass,Brazil,2.838327553286833,19.0,1,0,0.5173241192830162
VCS3282,VCS,Biomass,India,0.77998390780309,6.0,1,1,0.5167968904975615
VCS362,VCS,Wind,India,0.0754505162398801,20.0,1,0,0.516545935575554
VCS247,VCS,Biomass,Brazil,0.0718561919707537,20.0,1,0,0.516545935575554
VCS1186,VCS,Biomass,Chile,1.9566766196572791,12.0,1,1,0.5158486067488318
VCS1140,VCS,Biomass,China,3.9342283413380823,17.0,1,0,0.5153897047878228
VCS562,VCS,REDD+,Kenya,0.5718344678191644,21.0,0,0,0.5151135530919712
ACR107,ACR,Fuel Switching,Bolivia,1.0,21.0,0,0,0.5151069582226024
VCS4982,VCS,Electric Vehicles & Charging,India,8.583137806976382,4.0,0,0,0.5145913363587032
VCS1921,VCS,Solar - Centralized,Türkiye,3.875681094247705,8.0,1,0,0.514222543254506
VCS1480,VCS,Wind,India,4.264824645122212,15.0,1,0,0.5142015683256921
GS7627,GOLD,Solar - Centralized,India,1.8251048926795967,4.0,1,0,0.5141053640105232
GS10869,GOLD,Solar - Centralized,Burkina Faso,1.8115446716899892,4.0,1,0,0.5141053640105232
CAR674,CAR,Landfill Methane,United States,5.281714705514346,16.0,0,0,0.5138608746306942
VCS308,VCS,Wind,India,0.0996377261836013,20.0,1,0,0.5136912048292448
VCS1407,VCS,University Campus Emission Reductions,United States,6.614450131375774,14.0,0,0,0.5135934196570505
VCS2019,VCS,Wind,India,3.5951665178579173,7.0,1,0,0.5135195855771038
GS7550,GOLD,Wind,Thailand,0.6045001795399451,6.0,1,1,0.5131925698561202
VCS329,VCS,Biomass,Brazil,0.6736511355223119,20.0,1,0,0.5129260194472901
GS12054,GOLD,Solar - Centralized,Benin,2.0,4.0,1,0,0.5127799417812706
VCS332,VCS,Biomass,Brazil,1.1688121915881726,20.0,1,0,0.5126552443994354
VCS264,VCS,Hydropower,Türkiye,1.076327552155708,20.0,1,0,0.5112837728715934
VCS868,VCS,REDD+,Peru,5.81623153321232,14.0,0,1,0.511244359706666
GS7553,GOLD,Solar - Centralized,Indonesia,1.0,7.0,1,1,0.5112003136997773
VCS496,VCS,Wind,India,0.1053102634209287,20.0,1,0,0.5107398556242306
VCS899,VCS,Afforestation/Reforestation,Kenya,5.77322439326305,14.0,0,1,0.510690747935833
VCS349,VCS,Wind,India,0.6225669025149189,20.0,1,0,0.5101970766407471
VCS1175,VCS,REDD+,Chile,1.0,22.0,0,1,0.5101566981045709
GS7631,GOLD,Wind,India,0.3411391978014892,6.0,1,1,0.5100882275527768
VCS111,VCS,Hydropower,Türkiye,0.7709353067335932,20.0,1,0,0.5095875902862871
VCS98,VCS,Hydropower,Tajikistan,1.0,21.0,1,1,0.5094934984738588
GS4259,GOLD,Cookstoves,Rwanda,7.652604729892124,11.0,0,0,0.5092663230603146
GS5983,GOLD,Wind,Türkiye,0.5461101310475176,6.0,1,1,0.5089878158573888
GS845,GOLD,Wind,Türkiye,0.2711122015347168,4.0,1,0,0.5087726014568195
VCS1083,VCS,Hydropower,Chile,0.5493848251682163,6.0,1,1,0.5084349673307922
VCS749,VCS,Wind,India,0.5625350961086361,20.0,1,0,0.5081565583596397
ACR121,ACR,Carbon Capture & Enhanced Oil Recovery,United States,0.6580588776533419,22.0,0,1,0.5078790568239269
VCS60,VCS,Biomass,Brazil,1.0055084610670473,20.0,1,0,0.5077356375493299
GS7746,GOLD,Wind,Thailand,0.8276964520311086,7.0,1,1,0.5074391876571653
VCS494,VCS,Natural Gas Electricity Generation,China,2.173897196776379,21.0,0,1,0.5073030105293707
CAR1941,CAR,Improved Forest Management,Mexico,6.677570381812348,3.0,0,0,0.507097917223803
VCS589,VCS,Biomass,Viet Nam,2.91759362747707,16.0,1,1,0.506930326183011
VCS1819,VCS,Solar - Centralized,India,0.0468916316545181,9.0,1,1,0.5065329957550974
GS11400,GOLD,Geothermal,China,2.5697136018926447,5.0,1,0,0.5064986858670761
VCS1865,VCS,Afforestation/Reforestation,China,6.23445706360313,7.0,0,1,0.5064677183323744
ACR416,ACR,Improved Forest Management,United States,6.357731513199321,7.0,0,1,0.5064677183323744
VCS760,VCS,Biomass,India,0.45212571419283,20.0,1,0,0.5062085741576229
VCS591,VCS,Biomass,Sri Lanka,3.0,17.0,1,1,0.506049098560848
GS1014,GOLD,Hydropower,Türkiye,0.8589730519590852,7.0,1,1,0.5055734118997094
VCS374,VCS,Biomass,India,0.1490356872912281,20.0,1,0,0.5053524002700613
GS7614,GOLD,Wind,India,0.1490277645748063,7.0,1,1,0.504629436579716
VCS2349,VCS,Cookstoves,Kenya,6.343487686472615,6.0,0,1,0.5043025684544521
GS6279,GOLD,Solar - Centralized,India,0.1466400218029654,7.0,1,1,0.5040780622136435
VCS619,VCS,Wind,India,0.940785717970978,20.0,1,0,0.504061721590341
VCS131,VCS,Biomass,Brazil,0.4153716174329508,20.0,1,0,0.5040020600081686
VCS347,VCS,Wind,India,0.4207657962251718,20.0,1,0,0.5040020600081686
GS7164,GOLD,Wind,Indonesia,0.8120806811101399,7.0,1,1,0.5037385173467824
GS7801,GOLD,Wind,Türkiye,2.342972541785288,5.0,1,0,0.5034943440661478
GS11202,GOLD,Wind,Viet Nam,2.350037042508917,5.0,1,0,0.5034943440661478
GS414,GOLD,Cookstoves,Mali,4.165208023094266,19.0,0,1,0.503224129020797
VCS323,VCS,Biomass,Brazil,0.1930759884233757,20.0,1,0,0.5032129560322492
VCS211,VCS,Mine Methane Capture,Germany,3.44993178204992,20.0,0,1,0.5026784458053547
VCS510,VCS,Wind,India,0.32169498429569,20.0,1,0,0.5021865989774057
VCS499,VCS,Wind,India,0.1796337405448348,20.0,1,0,0.50193129939941
VCS302,VCS,Wind,India,0.1658682477277416,20.0,1,0,0.50193129939941
VCS212,VCS,Mine Methane Capture,Germany,0.3694145148091361,22.0,0,1,0.5017658053866172
VCS1577,VCS,Improved Forest Management,China,5.731087234408118,15.0,0,0,0.5017299766351776
VCS2941,VCS,Cookstoves,India,4.48382133076447,4.0,0,1,0.501545623709895
GS11223,GOLD,Wind,Viet Nam,2.4881401369445992,5.0,1,0,0.5013242373681389
ACR118,ACR,Carbon Capture & Enhanced Oil Recovery,United States,0.4013780022846564,22.0,0,1,0.5011374474978642
GS4210,GOLD,Afforestation/Reforestation,Timor-Leste,5.0,16.0,0,1,0.5010748190230992
GS966,GOLD,Bundled Energy Efficiency,Kenya,5.0,16.0,0,1,0.5010748190230992
VCS322,VCS,Biomass,Brazil,0.3015005685582002,20.0,1,0,0.5008109914951226
VCS269,VCS,Wind,India,0.24852909855295,20.0,1,0,0.5006348538734114
VCS1746,VCS,Wind,India,3.906096920717602,10.0,1,0,0.5005901810794099
CAR1660,CAR,Improved Forest Management,Mexico,8.760342658950002,5.0,0,0,0.5003122384034818
GS6051,GOLD,Hydropower,Sri Lanka,1.455457227138643,10.0,1,1,0.5002507096460905
VCS364,VCS,Wind,India,0.035074000440495,21.0,1,1,0.5000061506528535
VCS14,VCS,Methane Recovery in Wastewater,United States,0.5983999596573212,22.0,0,1,0.4997568657414057
VCS911,VCS,Wind,India,3.9863577213771664,15.0,1,0,0.4996599385259623
VCS1739,VCS,Hydropower,India,0.0145162543653977,10.0,1,1,0.49958840769882557
VCS17,VCS,Methane Recovery in Wastewater,United States,0.5728404607835542,22.0,0,1,0.4995349208993577
GS7547,GOLD,Solar - Centralized,India,0.7543798188562739,7.0,1,1,0.4995095393011297
VCS1946,VCS,Wind,India,0.7640306797464624,7.0,1,1,0.4995095393011297
