Project ID,Project Name,Voluntary Registry,Type,Scope,Country,Region,Methodology / Protocol,Voluntary Status,Reduction / Removal,First Year of Project (Vintage),Total Credits  Issued,Total Credits  Retired,Total Credits Remaining,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,start_year,start_year_missing,Vintage_Age
GS1342,Pitane WPP,GOLD,Wind,Renewable Energy,Türkiye,Western Asia,AMS-I.D. Grid connected renewable electricity generation,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1343,MicroEnergy Credits - Microfinance for Clean Energy Product Lines - Mongolia,GOLD,Bundled Energy Efficiency,Household & Community,Mongolia,Eastern Asia,AMS-II.E. Energy efficiency and fuel switching measures for buildings,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1344,MicroEnergy Credits - Microfinance for Clean Energy Product Lines - Mongolia - CPA No.001: XacBank LLC,GOLD,Bundled Energy Efficiency,Household & Community,Mongolia,Eastern Asia,AMS-II.E. Energy efficiency and fuel switching measures for buildings,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1345,Song Bung 6 Hydropower Project,GOLD,Hydropower,Renewable Energy,Viet Nam,South-Eastern Asia,ACM0002 Grid-connected electricity generation from renewable sources,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1347,Dak Pone Hydropower Project,GOLD,Hydropower,Renewable Energy,Viet Nam,South-Eastern Asia,ACM0002 Grid-connected electricity generation from renewable sources,Gold Standard Certified Project,Reduction,2012.0,450189,127132,323057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13355,28511,30419,28616,26826,40808,45160,44829,44150,57076,69428,21011,0,0,2012,0,14.0
GS1348,CERIT 90 MW WPP,GOLD,Wind,Renewable Energy,Türkiye,Western Asia,ACM0002 Grid-connected electricity generation from renewable sources,Gold Standard Certified Project,Reduction,2019.0,262697,25245,237452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41971,65827,99041,55858,0,0,0,2019,0,7.0
GS1350,InfraVest Taiwan Wind Farms Bundled Project 2012,GOLD,Wind,Renewable Energy,Taiwan,Eastern Asia,ACM0002 Grid-connected electricity generation from renewable sources,Gold Standard Certified Project,Reduction,2016.0,330657,223488,107169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58168,64205,71699,80558,56027,0,0,0,0,0,2016,0,10.0
GS1351,TPP Topar Kazakhmys Corporation LLC,GOLD,Energy Efficiency,Industrial & Commercial,Kazakhstan,Central Asia,AM0048 New cogeneration project activities supplying electricity and heat to multiple customers,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1352,CPA # 2 Improved Cooking Stoves for Nigeria GS 1352,GOLD,Cookstoves,Household & Community,Nigeria,Sub-Saharan Africa,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass,Gold Standard Certified Project,Reduction,2012.0,70984,3443,67541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,5698,7729,8562,9161,7926,7218,7827,6544,6045,3675,0,0,0,2012,0,14.0
GS1353,CPA # 3 Improved Cooking Stoves for Nigeria GS 1353,GOLD,Cookstoves,Household & Community,Nigeria,Sub-Saharan Africa,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass,Gold Standard Certified Project,Reduction,2012.0,52068,0,52068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,2777,5526,5773,5629,5781,5891,6111,5904,5592,2795,0,0,0,2012,0,14.0
GS1354,Vietnam Small Hydro PoA,GOLD,Hydropower,Renewable Energy,Viet Nam,South-Eastern Asia,ACM0002 Grid-connected electricity generation from renewable sources,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1355,Song Bung 5 Hydropower Project,GOLD,Hydropower,Renewable Energy,Viet Nam,South-Eastern Asia,ACM0002 Grid-connected electricity generation from renewable sources,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1359,GS1247 VPA 2 Improved Kitchen Regimes: Kole District Borehole Project Uganda,GOLD,Community Boreholes,Household & Community,Uganda,Sub-Saharan Africa,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption,Gold Standard Certified Project,Reduction,2013.0,75765,70516,5249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6712,9955,10000,10041,10000,10000,6533,3050,2998,2791,2431,1254,0,2013,0,13.0
GS1362,Nam Pong Hydropower Project,GOLD,Hydropower,Renewable Energy,Viet Nam,South-Eastern Asia,ACM0002 Grid-connected electricity generation from renewable sources,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1363,Aliaga Wind Power Project,GOLD,Wind,Renewable Energy,Türkiye,Western Asia,ACM0002 Grid-connected electricity generation from renewable sources,Gold Standard Certified Project,Reduction,2018.0,188654,54732,133922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14172,25536,28103,30670,29940,24999,29338,5896,2018,0,8.0
GS1364,Geres Wind Power Project Turkey,GOLD,Wind,Renewable Energy,Türkiye,Western Asia,Unknown,Gold Standard Certified Project,Reduction,2014.0,760668,489095,271573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35330,60430,70420,67408,67439,68817,71129,73680,80315,69226,77015,19459,2014,0,12.0
GS1365,GS1005 Qori Q'oncha - Improved cookstoves diffusion programme in Peru – VPA3,GOLD,Cookstoves,Household & Community,Peru,Latin America and the Caribbean,GS Methodology for Improved Cookstoves and Kitchen Regimes,Gold Standard Certified Project,Reduction,2011.0,155896,154972,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9579,35316,50978,36017,9931,7342,6733,0,0,0,0,0,0,0,0,2011,0,15.0
GS1366,GS 1366 Micro Energy PoA,GOLD,Cookstoves,Household & Community,Kenya,Sub-Saharan Africa,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1367,Betulia Hydroelectric project,GOLD,Hydropower,Renewable Energy,Honduras,Latin America and the Caribbean,AMS-I.D. Grid connected renewable electricity generation,Gold Standard Certified Project,Reduction,2015.0,43772,29668,14104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,12459,12400,11036,7168,0,0,0,0,0,0,2015,0,11.0
GS1368,Edincik Wind Power Plant,GOLD,Wind,Renewable Energy,Türkiye,Western Asia,ACM0002 Grid-connected electricity generation from renewable sources,Gold Standard Certified Project,Reduction,2013.0,791480,220614,570866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,49285,90304,93155,0,0,85280,115722,115164,114884,102186,0,0,2013,0,13.0
GS1369,Marmara 11.5 MW Wind Power Project Turkey,GOLD,Wind,Renewable Energy,Türkiye,Western Asia,Unknown,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1370,Bangkok Kamphaeng Saen West: Landfill Gas to Electricity Project,GOLD,Landfill Methane,Waste Management,Thailand,South-Eastern Asia,ACM0001 Flaring or use of landfill gas,Gold Standard Certified Project,Reduction,2012.0,922836,0,922836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254754,371644,296438,0,0,0,0,0,0,0,0,0,0,0,2012,0,14.0
GS1371,Bangkok Kamphaeng Saen East: Landfill Gas to Electricity Project,GOLD,Landfill Methane,Waste Management,Thailand,South-Eastern Asia,ACM0001 Flaring or use of landfill gas,Gold Standard Certified Project,Reduction,2012.0,903086,0,903086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246904,350762,305420,0,0,0,0,0,0,0,0,0,0,0,2012,0,14.0
GS1372,KIYIKOY WPP,GOLD,Wind,Renewable Energy,Türkiye,Western Asia,ACM0002 Grid-connected electricity generation from renewable sources,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1373,Caruquia 9.76 MW hydroelectric project,GOLD,Hydropower,Renewable Energy,Colombia,Latin America and the Caribbean,AMS-I.D. Grid connected renewable electricity generation,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1374,Recyling Used Cooking Oil into Biodiesel in Bali,GOLD,Fuel Switching,Industrial & Commercial,Indonesia,South-Eastern Asia,GS Biodiesel from waste oil/fat from biogenic origin for use as fuel,Gold Standard Certified Project,Reduction,2014.0,698,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,287,17,0,0,0,0,0,0,0,0,0,2014,0,12.0
GS1377,GS1377 Utsil Naj - Casa saludable para todos,GOLD,Cookstoves,Household & Community,El Salvador,Latin America and the Caribbean,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1378,Nanyang Danjiang River Solar Cooker Project Phase I,GOLD,Cookstoves,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,532005,50000,482005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83174,68224,0,67116,86216,4800,75807,68747,60715,17206,0,0,0,2013,0,13.0
GS1381,Zero Energy Water Purifier GS Project in India by Hindustan Unilever Limited,GOLD,Clean Water,Household & Community,India,Southern Asia,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1382,BAGARASI WPP,GOLD,Wind,Renewable Energy,Türkiye,Western Asia,ACM0002 Grid-connected electricity generation from renewable sources,Gold Standard Certified Project,Reduction,2018.0,254286,111551,142735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28967,59540,30984,0,31625,56761,46409,0,2018,0,8.0
GS1383,ODEMIS WPP,GOLD,Wind,Renewable Energy,Türkiye,Western Asia,ACM0002 Grid-connected electricity generation from renewable sources,Gold Standard Certified Project,Reduction,2018.0,250764,116258,134506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25118,59728,58026,72966,34926,0,0,0,2018,0,8.0
GS1384,Energy Efficiency at Artisanal Brick Producers PoA,GOLD,Energy Efficiency,Industrial & Commercial,Peru,Latin America and the Caribbean,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1385,GS1385 Man and Man Enterprise Improved Cooking Stoves Programme in Ghana,GOLD,Cookstoves,Household & Community,Ghana,Sub-Saharan Africa,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1388,GS1366 Micro Energy PoA VPA 1 Isiolo Cookstoves,GOLD,Cookstoves,Household & Community,Kenya,Sub-Saharan Africa,GS TPDDTEC Reduced emissions from cooking and heating – technologies and practices to displace decentralized thermal energy consumption,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1488,DelAgua Public Health Program in East Africa,GOLD,Bundled Energy Efficiency,Household & Community,Rwanda,Sub-Saharan Africa,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass,Gold Standard Certified Design,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1588,Nanyang Danjiang River Solar Cooker Project Phase II,GOLD,Cookstoves,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,672665,100000,572665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86299,71390,0,67776,88323,88890,76519,71071,62201,60196,0,0,0,2013,0,13.0
GS1688,BARBAROS WIND POWER PLANT PROJECT 12 MW,GOLD,Wind,Renewable Energy,Türkiye,Western Asia,AMS-I.D. Grid connected renewable electricity generation,Gold Standard Certified Project,Reduction,2020.0,102090,0,102090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24089,24622,25529,25001,2849,0,2020,0,6.0
GS1689,Biomass in Rajasthan - Electricity generation from mustard crop residues,GOLD,Biomass,Renewable Energy,India,Southern Asia,AMS-I.D. Grid connected renewable electricity generation,Gold Standard Certified Project,Reduction,2012.0,55438,0,55438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35603,19835,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,14.0
GS1691,GS1384 Energy Efficiency at Artisanal Brick Producers VPA1,GOLD,Energy Efficiency,Industrial & Commercial,Peru,Latin America and the Caribbean,AMS-II.G. Energy efficiency measures in thermal applications of non-renewable biomass,Listed,Reduction,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,
GS1692,Wind Power Plant No.1 - Binh Thuan 30MW,GOLD,Wind,Renewable Energy,Viet Nam,South-Eastern Asia,ACM0002 Grid-connected electricity generation from renewable sources,Gold Standard Certified Project,Reduction,2012.0,69068,0,69068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11480,28619,28969,0,0,0,0,0,0,0,0,0,0,0,2012,0,14.0
GS1693,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-002,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,91603,27603,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7313,10407,8925,9624,9784,9720,7839,8528,8668,8420,2375,0,0,2013,0,13.0
GS1694,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-003,GOLD,Biodigesters,Household & Community,China,Eastern Asia,Unknown,Gold Standard Certified Project,Reduction,2013.0,91605,27603,64002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7313,10407,8925,9624,9786,9720,7839,8528,8668,8420,2375,0,0,2013,0,13.0
GS1695,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-004,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,91604,27603,64001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7313,10407,8925,9624,9785,9720,7839,8528,8668,8420,2375,0,0,2013,0,13.0
GS1696,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-005,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,91604,25181,66423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7313,10407,8925,9624,9785,9720,7839,8528,8668,8420,2375,0,0,2013,0,13.0
GS1697,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-006,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,91605,17711,73894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7313,10407,8925,9624,9786,9720,7839,8528,8668,8420,2375,0,0,2013,0,13.0
GS1698,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-007,GOLD,Biodigesters,Household & Community,China,Eastern Asia,Unknown,Gold Standard Certified Project,Reduction,2013.0,91604,17023,74581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7313,10407,8925,9624,9785,9720,7839,8528,8668,8420,2375,0,0,2013,0,13.0
GS1699,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-008,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,91604,17023,74581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7313,10407,8925,9624,9785,9720,7839,8528,8668,8420,2375,0,0,2013,0,13.0
GS1700,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-009,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,91605,15573,76032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7313,10407,8925,9624,9786,9720,7839,8528,8668,8420,2375,0,0,2013,0,13.0
GS1701,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-010,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,91604,17023,74581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7313,10407,8925,9624,9785,9720,7839,8528,8668,8420,2375,0,0,2013,0,13.0
GS1702,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-011,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,89473,17023,72450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107,10039,8538,9248,9386,9325,7839,8528,8668,8420,2375,0,0,2013,0,13.0
GS1703,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-012,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,89237,11388,77849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107,10039,8538,9248,9387,9325,7839,8291,8668,8420,2375,0,0,2013,0,13.0
GS1704,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-013,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,89236,8291,80945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107,10039,8538,9248,9386,9325,7839,8291,8668,8420,2375,0,0,2013,0,13.0
GS1705,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-014,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,89237,8952,80285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107,10039,8538,9248,9387,9325,7839,8291,8668,8420,2375,0,0,2013,0,13.0
GS1706,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-015,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,89236,8291,80945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107,10039,8538,9248,9386,9325,7839,8291,8668,8420,2375,0,0,2013,0,13.0
GS1707,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-016,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,89236,8291,80945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107,10039,8538,9248,9386,9325,7839,8291,8668,8420,2375,0,0,2013,0,13.0
GS1708,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-017,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,89237,8291,80946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107,10039,8538,9248,9387,9325,7839,8291,8668,8420,2375,0,0,2013,0,13.0
GS1709,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-018,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,89236,8291,80945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107,10039,8538,9248,9386,9325,7839,8291,8668,8420,2375,0,0,2013,0,13.0
GS1710,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-019,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,89237,8291,80946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107,10039,8538,9248,9387,9325,7839,8291,8668,8420,2375,0,0,2013,0,13.0
GS1711,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-020,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,89236,8291,80945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107,10039,8538,9248,9386,9325,7839,8291,8668,8420,2375,0,0,2013,0,13.0
GS1712,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-021,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,89237,8291,80946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107,10039,8538,9248,9387,9325,7839,8291,8668,8420,2375,0,0,2013,0,13.0
GS1713,GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2012-022,GOLD,Biodigesters,Household & Community,China,Eastern Asia,AMS-I.C. Thermal energy production with or without electricity,Gold Standard Certified Project,Reduction,2013.0,89236,8291,80945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107,10039,8538,9248,9386,9325,7839,8291,8668,8420,2375,0,0,2013,0,13.0
